instance,disjunctive terms,restart,root gap closed,additional root gap closed,iterations
gen-ip016,16,0,1.234343907679832e-13,-322.52013675407454,1
gen-ip016,16,1,0.008724050909660962,0.008724050909537527,8
gen-ip016,16,2,0.020013346920862447,0.011289296011201485,10
gen-ip016,16,3,0.018950504666418302,-0.0010628422544441442,10
gen-ip016,16,4,0.02290659227453059,0.003956087608112287,10
gen-ip016,16,5,0.02384445312739604,0.0009378608528654506,10
gen-ip016,16,6,0.026905118747655783,0.0030606656202597435,10
gen-ip016,16,7,0.02861002639407861,0.001704907646422827,11
gen-ip016,16,8,0.03130298821378917,0.0026929618197105605,10
gen-ip016,16,9,0.027724253042840995,-0.0035787351709481753,10
gen-ip016,16,10,0.029945094798330137,0.002220841755489141,10
gen-ip016,16,11,0.0329939663228497,0.0030488715245195613,11
gen-ip016,16,12,0.03359702959350317,0.0006030632706534728,11
gen-ip016,16,13,0.034921845805603875,0.0013248162121007045,10
gen-ip016,16,14,0.03417449285763227,-0.0007473529479716037,10
gen-ip016,16,15,0.03271422196488515,-0.001460270892747119,10
gen-ip016,16,16,0.03461198295959195,0.0018977609947067944,10
gen-ip016,16,17,0.036584190097691004,0.0019722071380990566,10
gen-ip016,16,18,0.03589478875133829,-0.0006894013463527165,10
gen-ip016,16,19,0.03491708926073846,-0.0009776994905998301,10
gen-ip016,16,20,0.03470200055523148,-0.00021508870550697445,10
mik-250-20-75-2,8,0,7.892182050364876e-16,-6.50677064901911,1
mik-250-20-75-2,8,1,0.07546019619633049,0.0754601961963297,10
mik-250-20-75-2,8,2,0.11537412918628924,0.03991393298995875,17
mik-250-20-75-2,8,3,0.09063249415413063,-0.024741635032158607,13
mik-250-20-75-2,8,4,0.10823950959750304,0.017607015443372412,11
mik-250-20-75-2,8,5,0.08549896908846752,-0.022740540509035526,6
mik-250-20-75-2,8,6,0.10350566392836436,0.018006694839896836,9
mik-250-20-75-2,8,7,0.033068628154709206,-0.07043703577365515,3
mik-250-20-75-2,8,8,0.17833646038742718,0.14526783223271797,15
mik-250-20-75-2,8,9,0.06497773679497879,-0.11335872359244839,5
mik-250-20-75-2,8,10,0.22891912538915096,0.16394138859417218,17
mik-250-20-75-2,8,11,7.892182050364876e-16,-0.22891912538915019,1
mik-250-20-75-2,8,12,0.09609607671274308,0.09609607671274228,6
mik-250-20-75-2,8,13,0.14647337429353385,0.05037729758079078,9
mik-250-20-75-2,8,14,0.08123274270706209,-0.06524063158647177,6
mik-250-20-75-2,8,15,0.10719946538047122,0.02596672267340913,8
mik-250-20-75-2,8,16,0.13046420859780183,0.023264743217330616,8
mik-250-20-75-2,8,17,0.051420740098555226,-0.07904346849924661,3
mik-250-20-75-2,8,18,0.18778671050629384,0.13636597040773862,13
mik-250-20-75-2,8,19,0.11997899875472244,-0.0678077117515714,7
mik-250-20-75-2,8,20,0.2780972297766644,0.15811823102194195,15
neos-3610173-itata,8,0,2.5132137223100657e-12,-10.311171399604886,1
neos-3610173-itata,8,1,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,2,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,3,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,4,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,5,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,6,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,7,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,8,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,9,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,10,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,11,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,12,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,13,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,14,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,15,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,16,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,17,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,18,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,19,2.5132137223100657e-12,0.0,1
neos-3610173-itata,8,20,2.5132137223100657e-12,0.0,1
neos-911970,8,0,4.068139123627999e-13,-0.7384126984115847,1
neos-911970,8,1,4.068139123627999e-13,0.0,1
neos-911970,8,2,4.0670112780156816e-13,-1.127845612317363e-16,2
neos-911970,8,3,4.068139123627999e-13,1.127845612317363e-16,1
neos-911970,8,4,4.0670112780156816e-13,-1.127845612317363e-16,2
neos-911970,8,5,4.068139123627999e-13,1.127845612317363e-16,1
neos-911970,8,6,4.068139123627999e-13,0.0,3
neos-911970,8,7,4.0658834324033647e-13,-2.255691224634221e-16,2
neos-911970,8,8,4.068139123627999e-13,2.255691224634221e-16,2
neos-911970,8,9,4.068139123627999e-13,0.0,1
neos-911970,8,10,4.0692669692403163e-13,1.127845612317363e-16,6
neos-911970,8,11,4.0658834324033647e-13,-3.383536836951584e-16,7
aflow30a,8,0,1.4832457694640497e-12,-5.623479644696729,1
aflow30a,8,1,1.4832457694640497e-12,0.0,1
aflow30a,8,2,0.011100454680743879,0.011100454679260633,2
aflow30a,8,3,1.4832457694640497e-12,-0.011100454679260633,1
aflow30a,8,4,0.012950685889359706,0.01295068588787646,2
aflow30a,8,5,1.4832457694640497e-12,-0.01295068588787646,1
aflow30a,8,6,0.012950685889359706,0.01295068588787646,2
aflow30a,8,7,1.4832457694640497e-12,-0.01295068588787646,1
aflow30a,8,8,0.013080171120470002,0.013080171118986756,2
aflow30a,8,9,1.4832457694640497e-12,-0.013080171118986756,1
aflow30a,8,10,0.02165679040525614,0.021656790403772896,3
aflow30a,8,11,1.4832457694640497e-12,-0.021656790403772896,1
aflow30a,8,12,0.013080333675165104,0.013080333673681858,2
aflow30a,8,13,1.4832457694640497e-12,-0.013080333673681858,1
aflow30a,8,14,0.01308043434759105,0.013080434346107804,2
timtab1CUTS,8,0,9.394424089912479e-14,-4.058621282454951,1
timtab1CUTS,8,1,9.394424089912479e-14,0.0,1
timtab1CUTS,8,2,9.394424089912479e-14,0.0,1
timtab1CUTS,8,3,9.394424089912479e-14,0.0,1
timtab1CUTS,8,4,9.394424089912479e-14,0.0,1
timtab1CUTS,8,5,9.471427566059302e-14,7.700347614682338e-16,2
timtab1CUTS,8,6,9.394424089912479e-14,-7.700347614682338e-16,1
timtab1CUTS,8,7,9.394424089912479e-14,0.0,2
timtab1CUTS,8,8,9.394424089912479e-14,0.0,1
timtab1CUTS,8,9,9.548431042206125e-14,1.5400695229364676e-15,2
timtab1CUTS,8,10,9.394424089912479e-14,-1.5400695229364676e-15,1
neos17,8,0,4.590520445225435e-10,-0.004563979653416454,1
neos17,8,1,0.001517380325150846,0.0015173798660988015,2
neos17,8,2,4.590520445225435e-10,-0.0015173798660988015,1
neos17,8,3,0.0030010034146514732,0.0030010029555994286,2
neos17,8,4,4.590520445225435e-10,-0.0030010029555994286,1
neos17,8,5,0.010526084222829243,0.010526083763777198,2
neos17,8,6,0.0015141410341197332,-0.00901194318870951,2
neos17,8,7,0.004530092957075154,0.0030159519229554206,2
neos17,8,8,0.003001598106905532,-0.0015284948501696218,2
neos17,8,9,0.0030030616073746506,1.463500469118563e-06,2
neos17,8,10,0.003001598106905532,-1.463500469118563e-06,2
neos17,8,11,0.0030076193659784576,6.02125907292559e-06,2
neos17,8,12,0.003001671774408564,-5.947591569893402e-06,2
neos17,8,13,0.00882835558635474,0.005826683811946176,3
neos17,8,14,0.002999659701501979,-0.005828695884852761,2
neos17,8,15,0.03529451119883326,0.03229485149733129,3
neos17,8,16,0.007097540195219196,-0.02819697100361407,3
neos17,8,17,0.015915928078978615,0.008818387883759419,13
neos17,8,18,0.019795224538516173,0.003879296459537558,8
b-ball,16,0,9.428711779500546e-12,-5.714285714231833,1
b-ball,16,1,9.429409633973161e-12,6.97854472614603e-16,2
b-ball,16,2,9.432201051863621e-12,2.7914178904600277e-15,2
b-ball,16,3,9.429409633973161e-12,-2.7914178904600277e-15,10
b-ball,16,4,9.429409633973161e-12,0.0,3
b-ball,16,5,9.428711779500546e-12,-6.97854472614603e-16,10
b-ball,16,6,9.430107488445775e-12,1.395708945229206e-15,3
b-ball,16,7,9.414056835575632e-12,-1.6050652870143947e-14,6
b-ball,16,8,9.41545254452086e-12,1.395708945229206e-15,10
b-ball,16,9,9.42801392502793e-12,1.2561380507069317e-14,2
b-ball,16,10,9.423128943719626e-12,-4.884981308303837e-15,10
b-ball,16,11,9.429409633973161e-12,6.280690253534658e-15,5
b-ball,16,12,9.429409633973161e-12,0.0,10
b-ball,16,13,9.428711779500546e-12,-6.97854472614603e-16,10
b-ball,16,14,9.382653384307958e-12,-4.6058395192588033e-14,10
gen-ip002,16,0,1.6009815296628365e-14,-85.20795402649276,1
gen-ip002,16,1,0.024305592856410905,0.024305592856394893,12
gen-ip002,16,2,0.03216713172641084,0.007861538869999938,13
gen-ip002,16,3,0.035662096550745516,0.003494964824334673,15
gen-ip002,16,4,0.038407067355110174,0.0027449708043646576,17
gen-ip002,16,5,0.039723993587223755,0.0013169262321135813,13
gen-ip002,16,6,0.034433843298241104,-0.005290150288982651,10
gen-ip002,16,7,0.04394667321679678,0.009512829918555676,13
gen-ip002,16,8,0.050723279692939965,0.006776606476143185,18
gen-ip002,16,9,0.03661249971595862,-0.014110779976981347,11
gen-ip002,16,10,0.041935726527365706,0.005323226811407088,14
gen-ip002,16,11,0.058001182883611654,0.016065456356245948,18
gen-ip002,16,12,0.04637181866288944,-0.011629364220722214,11
gen-ip002,16,13,0.05847725182104806,0.012105433158158617,16
gen-ip002,16,14,0.0533793013599887,-0.005097950461059354,14
gen-ip002,16,15,0.050965779601377686,-0.002413521758611016,10
gen-ip002,16,16,0.043502826090226314,-0.0074629535111513726,11
gen-ip002,16,17,0.050236265173322685,0.006733439083096371,11
gen-ip002,16,18,0.06119086612505129,0.010954600951728607,14
gen-ip002,16,19,0.05025384688237985,-0.010937019242671445,13
mik-250-20-75-4,8,0,0.0,-6.593553980501524,1
mik-250-20-75-4,8,1,0.050533808510607674,0.050533808510607674,11
mik-250-20-75-4,8,2,0.0692737641382247,0.018739955627617023,11
mik-250-20-75-4,8,3,0.0,-0.0692737641382247,1
mik-250-20-75-4,8,4,0.06916421447470426,0.06916421447470426,8
mik-250-20-75-4,8,5,0.0866953134571052,0.017531098982400933,12
mik-250-20-75-4,8,6,0.07718791040108315,-0.009507403056022046,8
mik-250-20-75-4,8,7,0.12734357131742507,0.050155660916341924,15
mik-250-20-75-4,8,8,0.08302772273955945,-0.04431584857786562,13
mik-250-20-75-4,8,9,0.09619656013879933,0.01316883739923988,7
mik-250-20-75-4,8,10,0.1186423110542195,0.02244575091542017,11
mik-250-20-75-4,8,11,0.16421157076397155,0.04556925970975205,13
mik-250-20-75-4,8,12,0.0,-0.16421157076397155,1
mik-250-20-75-4,8,13,0.06293729224747974,0.06293729224747974,3
mik-250-20-75-4,8,14,0.156830693702483,0.09389340145500327,10
mik-250-20-75-4,8,15,0.056816455708493176,-0.10001423799398984,4
mik-250-20-75-4,8,16,0.18039741979957585,0.12358096409108268,11
mik-250-20-75-4,8,17,0.0,-0.18039741979957585,1
mik-250-20-75-4,8,18,0.17772643350977727,0.17772643350977727,9
mik-250-20-75-4,8,19,0.21381792739261476,0.0360914938828375,15
neos5,16,0,3.133493464692223e-12,-6.499999999973365,1
neos5,16,1,0.16836177595192495,0.16836177594879145,20
neos5,16,2,0.2107457189172579,0.04238394296533296,10
neos5,16,3,0.22933951972049627,0.01859380080323836,16
neos5,16,4,0.2413927522607654,0.012053232540269132,20
neos5,16,5,0.25298552653933143,0.011592774278566031,20
neos5,16,6,0.26023207017041805,0.007246543631086622,20
enlight_hard,16,0,0.4189189189189189,0.4189189189189189,1
enlight_hard,16,1,0.4189189189189189,0.0,1
enlight_hard,16,2,0.4189189189189189,0.0,2
enlight_hard,16,3,0.4189189189189189,0.0,1
enlight_hard,16,4,0.4189189189189189,0.0,2
enlight_hard,16,5,0.4189189189189189,0.0,1
enlight_hard,16,6,0.4189189189189189,0.0,2
enlight_hard,16,7,0.4189189189189189,0.0,1
enlight_hard,16,8,0.4189189189189189,0.0,2
enlight_hard,16,9,0.4189189189189189,0.0,1
enlight_hard,16,10,0.4189189189189189,0.0,2
enlight_hard,16,11,0.4189189189189189,0.0,1
enlight_hard,16,12,0.4189189189189189,0.0,2
enlight_hard,16,13,0.4189189189189189,0.0,1
enlight_hard,16,14,0.4189189189189189,0.0,2
enlight_hard,16,15,0.4189189189189189,0.0,1
enlight_hard,16,16,0.4189189189189189,0.0,2
enlight_hard,16,17,0.4189189189189189,0.0,1
enlight_hard,16,18,0.4189189189189189,0.0,2
enlight_hard,16,19,0.4189189189189189,0.0,1
enlight_hard,16,20,0.4189189189189189,0.0,2
neos18,8,0,6.063298011782758e-12,-0.7777777777609354,1
neos18,8,1,6.063298011782758e-12,0.0,1
mad,16,0,0.0,0.0,1
mad,16,1,0.0,0.0,1
mad,16,2,0.0,0.0,2
mad,16,3,0.0,0.0,1
mad,16,4,0.0,0.0,2
mad,16,5,0.0,0.0,1
mad,16,6,0.0,0.0,2
mad,16,7,0.0,0.0,1
mad,16,8,0.0,0.0,2
mad,16,9,0.0,0.0,1
mad,16,10,0.0,0.0,2
mad,16,11,0.0,0.0,1
mad,16,12,0.0,0.0,2
mad,16,13,0.0,0.0,1
mad,16,14,0.0,0.0,2
mad,16,15,0.0,0.0,1
mad,16,16,0.0,0.0,2
mad,16,17,0.0,0.0,1
mad,16,18,0.0,0.0,2
mad,16,19,0.0,0.0,1
mad,16,20,0.0,0.0,2
flugpl,16,0,2.035572492843588e-14,-34.0145827280286,1
flugpl,16,1,2.035572492843588e-14,0.0,1
flugpl,16,2,0.016945827356715678,0.016945827356695323,2
flugpl,16,3,2.035572492843588e-14,-0.016945827356695323,1
flugpl,16,4,0.020118788399587643,0.020118788399567288,2
flugpl,16,5,0.09189692946965736,0.07177814107006972,6
flugpl,16,6,0.09256962591360007,0.0006726964439427163,7
flugpl,16,7,0.05997569282261412,-0.03259393309098595,3
flugpl,16,8,0.09247660545209409,0.03250091262947997,6
flugpl,16,9,0.06785745675384995,-0.024619148698244137,3
flugpl,16,10,0.06784390289299502,-1.355386085492849e-05,3
flugpl,16,11,0.11420102563906788,0.04635712274607286,12
flugpl,16,12,0.06786439818552653,-0.04633662745354135,3
flugpl,16,13,0.08047136194104397,0.012606963755517439,4
flugpl,16,14,0.11627378534120274,0.03580242340015877,8
flugpl,16,15,0.15512774247305874,0.03885395713185601,11
flugpl,16,16,0.15543318010707266,0.00030543763401391644,8
flugpl,16,17,0.13311949767857117,-0.022313682428501486,5
flugpl,16,18,0.14208896699555632,0.00896946931698514,7
flugpl,16,19,0.16746206251738888,0.02537309552183256,17
flugpl,16,20,0.16411655190397262,-0.003345510613416258,11
ic97_tension,16,0,5.093170329925805e-13,-77.83999999995933,1
ic97_tension,16,1,5.093170329925805e-13,0.0,1
ic97_tension,16,2,5.093170329925805e-13,0.0,2
ic97_tension,16,3,5.093170329925805e-13,0.0,1
ic97_tension,16,4,5.093170329925805e-13,0.0,2
ic97_tension,16,5,5.093170329925805e-13,0.0,1
ic97_tension,16,6,5.093170329925805e-13,0.0,2
ic97_tension,16,7,5.093170329925805e-13,0.0,1
ic97_tension,16,8,5.093170329925805e-13,0.0,2
ic97_tension,16,9,5.093170329925805e-13,0.0,1
neos-2652786-brda,16,0,0.0,0.0,1
neos-2652786-brda,16,1,0.0,0.0,2
neos-2652786-brda,16,2,0.0,0.0,2
neos-2652786-brda,16,3,0.0,0.0,6
neos-2652786-brda,16,4,0.0,0.0,4
mik-250-20-75-3,16,0,8.632701834489563e-16,-7.198353992033498,1
mik-250-20-75-3,16,1,8.632701834489563e-16,0.0,1
mik-250-20-75-3,16,2,0.04874402528012481,0.04874402528012395,10
mik-250-20-75-3,16,3,0.10691669204004711,0.058172666759922304,16
mik-250-20-75-3,16,4,8.632701834489563e-16,-0.10691669204004625,1
mik-250-20-75-3,16,5,0.09886663618154003,0.09886663618153917,10
mik-250-20-75-3,16,6,0.12693451523022972,0.028067879048689695,12
mik-250-20-75-3,16,7,0.06418441558067353,-0.06275009964955619,4
mik-250-20-75-3,16,8,0.08149262801582671,0.01730821243515318,9
mik-250-20-75-3,16,9,0.17341524072914274,0.09192261271331603,17
mik-250-20-75-3,16,10,0.11406562708280887,-0.05934961364633387,6
mik-250-20-75-3,16,11,0.16284549916753802,0.04877987208472914,12
mik-250-20-75-3,16,12,0.17415096543380804,0.01130546626627002,12
neos-1430701,16,0,7.80576663874759e-09,-77.9999993911699,1
neos-1430701,16,1,7.80576663874759e-09,0.0,1
neos-1430701,16,2,7.805453999946296e-09,-3.1263880129426127e-13,2
neos-1430701,16,3,7.80576663874759e-09,3.1263880129426127e-13,1
neos-1430701,16,4,7.805453999946296e-09,-3.1263880129426127e-13,2
neos-1430701,16,5,7.80576663874759e-09,3.1263880129426127e-13,1
neos-1430701,16,6,7.805453999946296e-09,-3.1263880129426127e-13,2
neos-1430701,16,7,7.80576663874759e-09,3.1263880129426127e-13,1
neos-1430701,16,8,7.805453999946296e-09,-3.1263880129426127e-13,2
neos-1430701,16,9,7.80576663874759e-09,3.1263880129426127e-13,1
neos-1430701,16,10,7.805453999946296e-09,-3.1263880129426127e-13,2
neos-1430701,16,11,7.80576663874759e-09,3.1263880129426127e-13,1
neos-1430701,16,12,7.80549663251011e-09,-2.7000623748118187e-13,2
opt1217,16,0,9.930023706369394e-13,-4.978723404250377,1
opt1217,16,1,9.930023706369394e-13,0.0,5
opt1217,16,2,9.930023706369394e-13,0.0,4
opt1217,16,3,9.930023706369394e-13,0.0,1
neos-5140963-mincio,16,0,1.9950844618292669e-13,-1.6093183466272711,1
neos-5140963-mincio,16,1,1.9950844618292669e-13,0.0,1
neos-5140963-mincio,16,2,1.9950844618292669e-13,0.0,2
neos-5140963-mincio,16,3,1.9950844618292669e-13,0.0,1
neos-5140963-mincio,16,4,1.9950844618292669e-13,0.0,3
neos-5140963-mincio,16,5,1.9950844618292669e-13,0.0,2
neos-5140963-mincio,16,6,1.9950844618292669e-13,0.0,1
neos-5140963-mincio,16,7,2.7766299452235416e-13,7.815454833942747e-14,6
neos-5140963-mincio,16,8,1.9950844618292669e-13,-7.815454833942747e-14,2
neos-5140963-mincio,16,9,1.9950844618292669e-13,0.0,1
neos-5140963-mincio,16,10,1.9917868015617805e-13,-3.297660267486338e-16,5
neos-5140963-mincio,16,11,1.9950844618292669e-13,3.297660267486338e-16,4
neos-5140963-mincio,16,12,1.9917868015617805e-13,-3.297660267486338e-16,3
neos-5140963-mincio,16,13,1.9950844618292669e-13,3.297660267486338e-16,5
neos-5140963-mincio,16,14,0.051510635506118625,0.05151063550591912,10
neos-5140963-mincio,16,15,0.07276876252576746,0.021258127019648833,11
pk1,16,0,0.0,0.0,1
pk1,16,1,0.0,0.0,10
pk1,16,2,0.0,0.0,10
pk1,16,3,0.0,0.0,10
pk1,16,4,0.0,0.0,10
pk1,16,5,0.0,0.0,10
pk1,16,6,0.0,0.0,10
pk1,16,7,0.0,0.0,10
pk1,16,8,0.0,0.0,10
pk1,16,9,0.0,0.0,10
pk1,16,10,0.0,0.0,10
pk1,16,11,0.0,0.0,10
pk1,16,12,0.0,0.0,10
pk1,16,13,0.0,0.0,10
gsvm2rl3,16,0,5.4542862298629137e-11,-0.03697683202390925,1
gsvm2rl3,16,1,0.055500807910793946,0.05550080785625108,11
gsvm2rl3,16,2,0.02959908825073248,-0.025901719660061467,12
gsvm2rl3,16,3,0.056747750678738273,0.027148662428005794,6
gsvm2rl3,16,4,0.07985621414093903,0.02310846346220076,20
23588,16,0,1.88456111141613e-12,-17.380771446297526,1
23588,16,1,1.88456111141613e-12,0.0,1
23588,16,2,1.88456111141613e-12,0.0,1
23588,16,3,0.07674136606159503,0.07674136605971046,2
pigeon-08,16,0,1.8534228726114618e-10,-7.999999998517262,1
pigeon-08,16,1,1.8534228726114618e-10,0.0,5
pigeon-08,16,2,1.8534228726114618e-10,0.0,2
pigeon-08,16,3,1.8534228726114618e-10,0.0,4
ran12x21,16,0,1.4255775454520142e-11,-6.2322085589536655,1
ran12x21,16,1,1.4255775454520142e-11,0.0,1
ran12x21,16,2,0.0059439513060543184,0.005943951291798543,2
ran12x21,16,3,1.4255775454520142e-11,-0.005943951291798543,1
ran12x21,16,4,0.005943564942299295,0.00594356492804352,2
ran12x21,16,5,1.4255775454520142e-11,-0.00594356492804352,1
ran12x21,16,6,0.0059439513060543184,0.005943951291798543,2
ran12x21,16,7,1.4255775454520142e-11,-0.005943951291798543,1
ran12x21,16,8,0.0059439513060543184,0.005943951291798543,2
ran12x21,16,9,1.4255775454520142e-11,-0.005943951291798543,1
ran12x21,16,10,0.0059439513060543184,0.005943951291798543,2
ran12x21,16,11,0.002478636783350975,-0.0034653145227033434,2
ran12x21,16,12,0.005991402070756916,0.003512765287405941,3
ran12x21,16,13,0.002490868254222227,-0.003500533816534689,2
ran12x21,16,14,0.002478360792319093,-1.250746190313394e-05,2
bienst2,16,0,4.0891637296245207e-14,-0.27344378317507184,1
bienst2,16,1,4.0891637296245207e-14,0.0,1
bienst2,16,2,4.0891637296245207e-14,0.0,1
bienst2,16,3,4.0891637296245207e-14,0.0,1
neos-3046601-motu,16,0,4.417188749780195e-15,-0.14521193092620713,1
neos-3046601-motu,16,1,4.417188749780195e-15,0.0,1
neos-3046601-motu,16,2,4.417188749780195e-15,0.0,1
neos-3046601-motu,16,3,4.417188749780195e-15,0.0,1
neos-3046601-motu,16,4,4.417188749780195e-15,0.0,1
neos-3046601-motu,16,5,4.417188749780195e-15,0.0,1
neos-3046601-motu,16,6,4.417188749780195e-15,0.0,1
neos-3046601-motu,16,7,4.4841158520495915e-15,6.692710226939684e-17,2
neos-3046601-motu,16,8,4.417188749780195e-15,-6.692710226939684e-17,1
neos-3046601-motu,16,9,4.417188749780195e-15,0.0,1
neos-3046601-motu,16,10,4.417188749780195e-15,0.0,2
neos-3046601-motu,16,11,4.4841158520495915e-15,6.692710226939684e-17,4
neos-3046601-motu,16,12,4.417188749780195e-15,-6.692710226939684e-17,1
neos-3046601-motu,16,13,4.461806817959793e-15,4.461806817959842e-17,3
neos-3046601-motu,16,14,4.417188749780195e-15,-4.461806817959842e-17,1
neos-3046601-motu,16,15,4.52873392022919e-15,1.1154517044899526e-16,2
neos-3046601-motu,16,16,4.417188749780195e-15,-1.1154517044899526e-16,1
neos-3046601-motu,16,17,4.52873392022919e-15,1.1154517044899526e-16,2
neos-3046601-motu,16,18,4.506424886139391e-15,-2.230903408979921e-17,3
neos-3046601-motu,16,19,4.417188749780195e-15,-8.923613635919605e-17,1
neos-3046601-motu,16,20,4.52873392022919e-15,1.1154517044899526e-16,2
enlight8,16,0,0.037037037037037035,0.037037037037037035,1
enlight8,16,1,0.037037037037037035,0.0,1
enlight8,16,2,0.037037037037037035,0.0,2
enlight8,16,3,0.037037037037037035,0.0,2
enlight8,16,4,0.037037037037037035,0.0,2
enlight8,16,5,0.037037037037037035,0.0,2
enlight8,16,6,0.037037037037037035,0.0,2
enlight8,16,7,0.037037037037037035,0.0,2
enlight8,16,8,0.037037037037037035,0.0,2
enlight8,16,9,0.037037037037037035,0.0,2
enlight8,16,10,0.037037037037037035,0.0,2
enlight8,16,11,0.037037037037037035,0.0,2
enlight8,16,12,0.037037037037037035,0.0,2
enlight8,16,13,0.037037037037037035,0.0,2
enlight8,16,14,0.037037037037037035,0.0,2
enlight8,16,15,0.037037037037037035,0.0,2
enlight8,16,16,0.037037037037037035,0.0,2
enlight8,16,17,0.037037037037037035,0.0,2
enlight8,16,18,0.037037037037037035,0.0,2
enlight8,16,19,0.037037037037037035,0.0,2
enlight8,16,20,0.037037037037037035,0.0,2
graphdraw-domain,16,0,0.0,-1.8066723746982387,1
graphdraw-domain,16,1,0.0,0.0,1
graphdraw-domain,16,2,0.0,0.0,2
graphdraw-domain,16,3,0.0,0.0,1
graphdraw-domain,16,4,0.0,0.0,2
graphdraw-domain,16,5,0.0,0.0,2
graphdraw-domain,16,6,0.0,0.0,1
graphdraw-domain,16,7,0.0,0.0,2
graphdraw-domain,16,8,0.0,0.0,1
graphdraw-domain,16,9,0.0,0.0,2
graphdraw-domain,16,10,0.0,0.0,1
graphdraw-domain,16,11,0.0,0.0,2
graphdraw-domain,16,12,0.0,0.0,2
graphdraw-domain,16,13,0.0,0.0,2
graphdraw-domain,16,14,0.0,0.0,1
graphdraw-domain,16,15,0.0,0.0,2
graphdraw-domain,16,16,0.0,0.0,1
graphdraw-domain,16,17,0.0,0.0,3
r50x360,16,0,0.017320279312864263,-0.48954402085581705,1
